BARANGAY,MONTH,YEAR,Cases,RAINFALL,TMAX,TMIN,WIND_SPEED,AvgH,Population
SAINT PETER II,1,2018,4,16.4,30.3,25.4,3,76,2468
SAINT PETER II,2,2018,0,0.8,31.6,25.4,3,69,2468
SAINT PETER II,3,2018,0,105.8,32.1,25.7,3,66,2468
SAINT PETER II,4,2018,0,0.2,34.3,27.2,3,63,2468
SAINT PETER II,5,2018,0,20,35.5,28.5,3,69,2468
SAINT PETER II,6,2018,0,723,31.6,26.5,3,81,2468
SAINT PETER II,7,2018,0,757.3,30.4,26,3,83,2468
SAINT PETER II,8,2018,0,427.2,31.2,26.6,4,81,2469
SAINT PETER II,9,2018,0,194.7,31.8,26.5,3,80,2469
SAINT PETER II,10,2018,1,72.8,33.1,27,3,75,2469
SAINT PETER II,11,2018,3,13.7,32.4,26.6,3,71,2469
SAINT PETER II,12,2018,0,132.9,30.6,25.7,2,78,2469
SAINT PETER II,1,2019,0,5.7,30.6,24.9,3,70,2469
SAINT PETER II,2,2019,0,2,31.5,24.6,3,65,2469
SAINT PETER II,3,2019,0,2.4,33.2,25.5,3,60,2470
SAINT PETER II,4,2019,0,3.6,35.4,27.3,3,59,2470
SAINT PETER II,5,2019,1,61.9,34.5,27.6,3,74,2470
SAINT PETER II,6,2019,0,271.1,34.5,27.4,3,74,2470
SAINT PETER II,7,2019,0,309.8,32.5,26.4,3,80,2470
SAINT PETER II,8,2019,2,622.9,30.9,26.3,4,83,2470
SAINT PETER II,9,2019,8,330.1,31.7,25.9,3,81,2471
SAINT PETER II,10,2019,2,33.2,33.2,26.5,3,76,2471
SAINT PETER II,11,2019,2,149.8,31.9,25.9,2,78,2471
SAINT PETER II,12,2019,0,119.5,31.5,25.4,3,75,2471
SAINT PETER II,1,2020,0,4.2,31,24.9,3,73,2471
SAINT PETER II,2,2020,0,31.6,31.1,24.1,3,70,2471
SAINT PETER II,3,2020,0,2,33.3,26.2,3,64,2471
SAINT PETER II,4,2020,0,0,35,27.4,3,64,2472
SAINT PETER II,5,2020,0,190.2,34.9,27.8,2,71,2472
SAINT PETER II,6,2020,0,269.5,34.1,27.5,3,74,2472
SAINT PETER II,7,2020,0,230.4,33.8,26.6,2,78,2472
SAINT PETER II,8,2020,0,214.2,32.2,26.3,2,81,2472
SAINT PETER II,9,2020,0,130.9,33.7,26.9,2,80,2472
SAINT PETER II,10,2020,0,375.7,31.8,26.1,3,82,2473
SAINT PETER II,11,2020,0,203.6,31.6,25.6,3,82,2473
SAINT PETER II,12,2020,0,123.9,31,25.6,2,81,2473
SAINT PETER II,1,2021,0,84.6,30.3,24.6,2,77,2559
SAINT PETER II,2,2021,0,25.9,31.3,24.7,2,75,2566
SAINT PETER II,3,2021,0,14.3,33.5,26.2,3,70,2573
SAINT PETER II,4,2021,0,4.4,33.9,26.7,3,67,2580
SAINT PETER II,5,2021,0,0.2,35.6,28.2,3,66,2587
SAINT PETER II,6,2021,0,121.5,32.8,26.8,3,78,2594
SAINT PETER II,7,2021,0,682.6,31.6,26.3,3,85,2601
SAINT PETER II,8,2021,0,136.4,32.6,26.7,3,83,2608
SAINT PETER II,9,2021,0,236,32.2,26.5,2,85,2615
SAINT PETER II,10,2021,0,121.8,32,26.3,2,82,2622
SAINT PETER II,11,2021,0,17.4,33,26.7,2,77,2629
SAINT PETER II,12,2021,0,59.3,31.2,25.1,3,73,2636
SAINT PETER II,1,2022,0,15.8,30.8,24.7,3,73,2644
SAINT PETER II,2,2022,0,17.8,31.7,25.5,3,70,2651
SAINT PETER II,3,2022,0,33.8,33.7,26.8,3,68,2658
SAINT PETER II,4,2022,1,41.4,33.2,26.7,3,70,2665
SAINT PETER II,5,2022,0,232.2,34.1,27.1,3,75,2672
SAINT PETER II,6,2022,0,74,33.8,27.2,2,77,2680
SAINT PETER II,7,2022,2,202.8,33,26.8,3,81,2687
SAINT PETER II,8,2022,2,401.8,31.6,25.9,2,83,2694
SAINT PETER II,9,2022,2,400.4,31.3,25.9,3,84,2701
SAINT PETER II,10,2022,1,367.8,32.6,26.9,3,82,2709
SAINT PETER II,11,2022,0,103,31.7,26,3,79,2716
SAINT PETER II,12,2022,0,64.4,30.8,25.7,3,76,2723
SAINT PETER II,1,2023,0,72.6,29.7,24.6,3,75,2731
SAINT PETER II,2,2023,0,12.4,31,24.9,3,69,2738
SAINT PETER II,3,2023,0,0.4,32.3,25.1,4,64,2745
SAINT PETER II,4,2023,0,68.7,33.5,26.7,3,69,2753
SAINT PETER II,5,2023,0,134.6,34.4,27.7,4,73,2760
SAINT PETER II,6,2023,0,200.4,33.2,26.7,3,81,2768
SAINT PETER II,7,2023,1,476,32.9,26.7,3,82,2775
SAINT PETER II,8,2023,0,289.2,32,27.5,4,81,2783
SAINT PETER II,9,2023,0,315.3,32.3,26.8,3,84,2790
SAINT PETER II,10,2023,0,201.3,31.8,26.6,3,82,2798
SAINT PETER II,11,2023,0,16.3,32.4,26.7,3,78,2805
SAINT PETER II,12,2023,0,47.2,31.5,26,3,79,2813
SAINT PETER II,1,2024,0,1.02,32.2,27.2,3,74,2821
SAINT PETER II,2,2024,0,2.54,31.7,25.5,3,66,2828
